tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8
4746,9115,12000,5176,7,6,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4749,9115,12000,5176,7,6,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4752,9115,12000,5176,7,6,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4755,9115,12000,5176,7,6,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4758,9115,12000,5176,7,6,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4761,9115,12000,5176,7,6,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4764,9115,12000,5176,7,5,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4767,9115,12000,4201,7,5,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4770,9115,12000,4951,7,5,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4773,9115,12000,4951,7,4,8,156,19.8,336,watch,4,0,0,0,4,0,0,0
4776,9115,12000,4951,7,4,4,100,1.1,324,watch,0,0,0,0,4,0,0,0
4779,9115,12000,4951,7,2,4,100,1.1,324,watch,0,0,0,0,4,0,0,0
4782,9115,12000,4951,7,2,4,100,1.1,324,watch,0,0,0,0,4,0,0,0
4785,9115,12000,4951,7,2,4,100,1.1,324,watch,0,0,0,0,4,0,0,0
4788,9115,12000,4951,7,2,4,100,1.1,324,watch,0,0,0,0,4,0,0,0
4791,9115,12000,4951,7,2,4,100,1.1,324,watch,0,0,0,0,4,0,0,0
4794,9115,12000,4951,7,2,4,100,1.1,324,watch,0,0,0,0,4,0,0,0
4797,9115,12000,4951,7,2,4,100,1.1,324,watch,0,0,0,0,4,0,0,0
4800,9115,12000,5701,7,2,4,100,1.1,324,watch,0,0,0,0,4,0,0,0
4803,9115,12000,5701,7,2,4,0,0.0,324,watch,0,0,0,0,4,0,0,0
4806,9115,12000,5701,7,2,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4809,9115,12000,5701,7,2,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4812,9115,12000,5701,7,2,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4815,9115,12000,7201,7,2,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4818,9115,12000,7201,7,2,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4821,9115,12000,7201,7,2,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4824,9115,12000,7201,7,2,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4827,9115,12000,7201,7,2,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4830,9115,12000,7951,7,2,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4833,9115,12000,7951,7,2,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4836,9115,12000,7951,7,2,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4839,9115,12000,7951,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4842,9115,12000,7951,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4845,9115,12000,7951,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4848,9115,12000,7951,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4851,9115,12000,7951,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4854,9115,12000,7951,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4857,9115,12000,7951,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4860,9115,12000,8701,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4863,9115,12000,8701,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4866,9115,12000,8701,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4869,9115,12000,8701,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4872,9115,12000,8701,7,1,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
4875,9115,12000,8701,7,0,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4878,9115,12000,6961,7,1,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4881,8854,12000,6961,7,1,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
4884,8854,12000,6961,7,1,5,3730,4.1,2390,watch,0,0,0,0,4,0,1,0
4887,8854,12000,6961,7,1,5,3730,4.1,2390,critical,0,0,0,0,4,0,1,0
4890,8854,12000,7711,7,2,2,3430,0.7,2147,critical,0,0,0,0,1,0,1,0
4893,8854,12000,7711,7,2,3,6860,1.3,4213,wait,0,0,0,0,1,0,2,0
4896,8854,12000,7711,7,2,3,6860,1.3,4213,wait,0,0,0,0,1,0,2,0
4899,8854,12000,7711,7,3,3,6860,1.3,4213,wait,0,0,0,0,1,0,2,0
4902,8854,12000,7711,7,3,4,10290,2.0,6279,wait,0,0,0,0,1,0,3,0
4905,8854,12000,7711,7,3,4,10390,3.1,6279,wait,0,0,0,0,1,0,3,0
4908,8854,12000,7711,7,4,4,10390,3.1,6279,critical,0,0,0,0,1,0,3,0
4911,8854,12000,7708,7,5,4,10390,3.1,6279,critical,0,0,0,0,1,0,3,0
4914,8854,12000,7708,7,5,5,13820,3.8,8345,critical,0,0,0,0,1,0,4,0
4917,8854,12000,7708,7,5,5,13820,3.8,8345,critical,0,0,0,0,1,0,4,0
4920,8854,12000,8458,7,6,5,13820,3.8,8345,critical,0,0,0,0,1,0,4,0
4923,8854,12000,8455,7,7,6,17250,4.5,10411,critical,0,0,0,0,1,0,5,0
4926,7354,12000,8455,7,5,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4929,7354,12000,8455,7,5,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4932,7354,12000,8452,7,6,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4935,7354,12000,8452,7,6,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4938,18695,23000,8425,7,6,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4941,18695,23000,8425,7,6,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4944,18695,23000,8425,7,6,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4947,18695,23000,8422,7,7,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4950,18695,23000,9172,7,7,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4953,18695,23000,9169,7,8,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4956,34000,34000,9103,7,8,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4959,34000,34000,9103,7,8,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4962,34000,34000,9103,7,8,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4965,34000,34000,9103,7,8,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4968,34000,34000,9100,7,9,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4971,34000,34000,9100,7,9,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4974,34000,34000,9100,7,9,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
4977,45000,45000,8930,7,1,5,0,0.0,10330,critical,0,0,0,0,0,0,5,0
4980,45000,45000,9680,7,1,5,0,0.0,10330,critical,0,0,0,0,0,0,5,0
4983,45000,45000,9680,7,1,5,0,0.0,10330,critical,0,0,0,0,0,0,5,0
4986,45000,45000,9680,7,1,5,0,0.0,10330,critical,0,0,0,0,0,0,5,0
4989,45000,45000,9680,7,1,5,0,0.0,10330,critical,0,0,0,0,0,0,5,0
4992,45000,45000,9680,7,1,5,0,0.0,10330,critical,0,0,0,0,0,0,5,0
4995,45000,45000,9680,7,1,5,0,0.0,10330,critical,0,0,0,0,0,0,5,0
4998,45000,45000,9680,7,1,5,0,0.0,10330,critical,0,0,0,0,0,0,5,0
5001,45000,45000,9680,7,1,5,0,0.0,10330,critical,0,0,0,0,0,0,5,0
5004,45000,45000,9680,7,1,5,0,0.0,10330,critical,0,0,0,0,0,0,5,0
5007,45000,45000,9680,7,1,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
5010,45000,45000,10430,7,1,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
5013,45000,45000,10427,7,2,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
5016,45000,45000,10427,7,2,5,17150,3.3,10330,critical,0,0,0,0,0,0,5,0
5019,45000,45000,10427,7,2,6,17225,8.3,10348,critical,0,0,0,1,0,0,5,0
5022,56000,56000,9934,7,2,7,17300,13.3,10366,critical,0,0,0,2,0,0,5,0
5025,56000,56000,9934,7,2,7,17300,13.3,10366,critical,0,0,0,2,0,0,5,0
5028,56000,56000,9931,7,3,8,17375,18.3,10384,critical,0,0,0,3,0,0,5,0
5031,56000,56000,9928,7,4,8,17375,18.3,10384,critical,0,0,0,3,0,0,5,0
5034,56000,56000,9928,7,4,9,17450,23.3,10402,critical,0,0,0,4,0,0,5,0
5037,67000,67000,8132,7,4,10,17525,28.3,10420,critical,0,0,0,5,0,0,5,0
5040,67000,67000,8882,7,4,10,17525,28.3,10420,critical,0,0,0,5,0,0,5,0
5043,67000,67000,6816,7,4,11,17600,33.3,10438,wipe,0,0,0,6,0,0,5,0
5046,67000,67000,6813,7,5,11,17600,33.3,10438,critical,0,0,0,6,0,0,5,0
5049,67000,67000,6813,7,5,12,17675,38.3,10456,critical,0,0,0,7,0,0,5,0
5052,67000,67000,6810,7,6,13,17750,43.3,10474,critical,0,0,0,8,0,0,5,0
5055,67000,67000,6810,7,6,13,17750,43.3,10474,critical,0,0,0,8,0,0,5,0
5058,67000,67000,6807,7,7,14,17825,48.3,10492,critical,0,0,0,9,0,0,5,0
5061,67000,67000,6804,7,8,14,17825,48.3,10492,critical,0,0,0,9,0,0,5,0
5064,67000,67000,6804,7,8,15,17900,53.3,10510,critical,0,0,0,10,0,0,5,0
5067,67000,67000,6801,7,9,16,17975,58.3,10528,critical,0,0,0,11,0,0,5,0
5070,67000,67000,7551,7,8,16,17975,58.3,10528,critical,0,0,0,11,0,0,5,0
5073,67000,67000,7548,7,9,17,18050,63.3,10546,critical,0,0,0,12,0,0,5,0
5076,67000,67000,7548,7,9,15,11190,62.0,6414,outmatched,0,0,0,12,0,0,3,0
5079,67000,67000,7548,7,9,16,11265,67.0,6432,outmatched,0,0,0,13,0,0,3,0
5082,67000,67000,7548,7,8,17,11340,72.0,6450,outmatched,0,0,0,14,0,0,3,0
5085,67000,67000,7548,7,8,17,11340,72.0,6450,outmatched,0,0,0,14,0,0,3,0
5088,67000,67000,7548,7,8,18,11415,77.0,6468,outmatched,0,0,0,15,0,0,3,0
5091,67000,67000,7548,7,6,18,11415,77.0,6468,outmatched,0,0,0,15,0,0,3,0
5094,67000,67000,7548,7,6,19,11490,82.0,6486,outmatched,0,0,0,16,0,0,3,0
5097,67000,67000,7548,7,6,20,11565,87.0,6504,outmatched,0,0,0,17,0,0,3,0
5100,67000,67000,8298,7,6,20,11565,87.0,6504,outmatched,0,0,0,17,0,0,3,0
5103,67000,67000,8298,7,5,21,11640,92.0,6522,outmatched,0,0,0,18,0,0,3,0
5106,67000,67000,8298,7,5,21,11640,92.0,6522,outmatched,0,0,0,18,0,0,3,0
5109,67000,67000,8298,7,5,22,11715,97.0,6540,outmatched,0,0,0,19,0,0,3,0
5112,67000,67000,8298,7,5,23,11790,102.0,6558,outmatched,0,0,0,20,0,0,3,0
5115,67000,67000,8298,7,5,23,11790,102.0,6558,outmatched,0,0,0,20,0,0,3,0
5118,67000,67000,8298,7,5,24,11865,107.0,6576,outmatched,0,0,0,21,0,0,3,0
5121,67000,67000,8298,7,5,24,11865,107.0,6576,outmatched,0,0,0,21,0,0,3,0
5124,67000,67000,8298,7,5,25,11940,112.0,6594,outmatched,0,0,0,22,0,0,3,0
5127,67000,67000,8298,7,0,26,12015,117.0,6612,outmatched,0,0,0,23,0,0,3,0
5130,67000,67000,9048,7,0,26,12015,117.0,6612,outmatched,0,0,0,23,0,0,3,0
5133,67000,67000,9048,7,0,27,12090,122.0,6630,outmatched,0,0,0,24,0,0,3,0
5136,67000,67000,9048,7,0,27,12090,122.0,6630,outmatched,0,0,0,24,0,0,3,0
5139,67000,67000,9048,7,0,28,12165,127.0,6648,outmatched,0,0,0,25,0,0,3,0
5142,67000,67000,9048,7,0,29,12240,132.0,6666,outmatched,0,0,0,26,0,0,3,0
5145,67000,67000,9048,7,0,29,12240,132.0,6666,outmatched,0,0,0,26,0,0,3,0
5148,66985,67000,9045,7,1,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0
5151,78000,78000,207,7,1,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0
5154,77985,78000,207,7,1,31,15745,137.6,8750,critical,0,0,0,27,0,0,4,0
5157,77970,78000,204,7,2,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0
5160,77940,78000,954,7,2,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0
5163,77925,78000,951,7,2,33,19250,143.3,10834,critical,0,0,0,28,0,0,5,0
5166,77910,78000,948,7,3,33,19250,143.3,10834,critical,0,0,0,28,0,0,5,0
5169,77865,78000,948,7,3,34,22680,144.0,12900,critical,0,0,0,28,0,0,6,0
5172,77850,78000,945,7,3,35,22755,149.0,12918,critical,0,0,0,29,0,0,6,0
5175,77805,78000,945,7,3,35,22755,149.0,12918,critical,0,0,0,29,0,0,6,0
5178,77775,78000,942,7,3,36,22830,154.0,12936,critical,0,0,0,30,0,0,6,0
5181,77730,78000,939,7,4,36,22830,154.0,12936,critical,0,0,0,30,0,0,6,0
5184,77685,78000,939,7,3,37,22905,159.0,12954,critical,0,0,0,31,0,0,6,0
5187,77655,78000,936,7,3,38,26335,159.6,15020,critical,0,0,0,31,0,0,7,0
5190,77580,78000,1686,7,3,39,26410,164.6,15038,critical,0,0,0,32,0,0,7,0
5193,77535,78000,243,7,4,40,26485,169.6,15056,critical,0,0,0,33,0,0,7,0
5196,67115,78000,240,7,5,40,26485,169.6,15056,critical,0,0,0,33,0,0,7,0
5199,67070,78000,240,7,4,42,29990,175.3,17140,critical,0,0,0,34,0,0,8,0
5202,67025,78000,237,7,5,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0
5205,67025,78000,237,7,5,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0
5208,67025,78000,156,7,5,31,22455,129.0,12846,wipe,0,0,0,25,0,0,6,0
5211,67025,78000,153,7,6,31,22455,129.0,12846,critical,0,0,0,25,0,0,6,0
5214,67025,78000,153,7,6,30,22380,124.0,12828,critical,0,0,0,24,0,0,6,0
5217,67025,78000,150,7,7,31,25810,124.6,14894,critical,0,0,0,24,0,0,7,0
5220,67025,78000,900,7,6,31,25810,124.6,14894,critical,0,0,0,24,0,0,7,0
5223,67025,78000,897,7,8,31,25810,124.6,14894,critical,0,0,0,24,0,0,7,0
5226,67025,78000,894,7,9,31,25810,124.6,14894,critical,0,0,0,24,0,0,7,0
5229,67025,78000,894,7,8,33,29315,130.3,16978,critical,0,0,0,25,0,0,8,0
5232,67025,78000,891,7,10,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5235,67025,78000,891,7,9,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5238,67025,78000,888,7,9,33,29315,130.3,16978,critical,0,0,0,25,0,0,8,0
5241,67025,78000,885,7,10,33,29315,130.3,16978,critical,0,0,0,25,0,0,8,0
5244,67025,78000,885,7,9,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5247,67025,78000,882,7,10,33,29315,130.3,16978,critical,0,0,0,25,0,0,8,0
5250,67025,78000,1632,7,9,31,29165,120.3,16942,critical,0,0,0,23,0,0,8,0
5253,67025,78000,654,7,10,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5256,67025,78000,651,7,10,31,29165,120.3,16942,critical,0,0,0,23,0,0,8,0
5259,67025,78000,651,7,10,31,29165,120.3,16942,critical,0,0,0,23,0,0,8,0
5262,67025,78000,648,7,11,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5265,67025,78000,648,7,11,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5268,67025,78000,645,7,10,31,29165,120.3,16942,critical,0,0,0,23,0,0,8,0
5271,67025,78000,642,7,11,31,29165,120.3,16942,critical,0,0,0,23,0,0,8,0
5274,67025,78000,642,7,11,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5277,67025,78000,639,7,11,33,29315,130.3,16978,critical,0,0,0,25,0,0,8,0
5280,67025,78000,1389,7,11,31,29165,120.3,16942,critical,0,0,0,23,0,0,8,0
5283,67025,78000,1386,7,12,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5286,67025,78000,1383,7,13,31,29165,120.3,16942,critical,0,0,0,23,0,0,8,0
5289,67025,78000,1383,7,13,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5292,67025,78000,1380,7,14,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5295,67025,78000,1380,7,14,31,29165,120.3,16942,critical,0,0,0,23,0,0,8,0
5298,67025,78000,1377,7,15,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5301,67025,78000,2874,7,16,32,29240,125.3,16960,critical,0,0,0,24,0,0,8,0
5304,67025,78000,2874,7,10,33,29315,130.3,16978,critical,0,0,0,25,0,0,8,0
5307,67025,78000,2871,7,10,34,29415,131.4,17059,critical,0,0,0,25,1,0,8,0
5310,67025,78000,3621,7,9,34,29415,131.4,17059,critical,0,0,0,25,1,0,8,0
5313,67025,78000,3618,7,9,35,29515,132.6,17140,critical,0,0,0,25,2,0,8,0
5316,67025,78000,3615,7,9,35,29515,132.6,17140,critical,0,0,0,25,2,0,8,0
5319,67025,78000,3615,7,8,32,22430,116.3,17086,critical,0,0,0,22,2,0,8,0
5322,67025,78000,3612,7,9,33,22505,121.3,17104,critical,0,0,0,23,2,0,8,0
5325,67025,78000,3612,7,7,33,22505,121.3,17104,critical,0,0,0,23,2,0,8,0
5328,67025,78000,1546,7,7,34,22580,126.3,17122,wipe,0,0,0,24,2,0,8,0
5331,67025,78000,1543,7,7,34,22580,126.3,17122,critical,0,0,0,24,2,0,8,0
5334,67025,78000,1543,7,7,35,22655,131.3,17140,critical,0,0,0,25,2,0,8,0
5337,67025,78000,1540,7,6,36,22730,136.3,17158,critical,0,0,0,26,2,0,8,0
5340,67025,78000,2290,7,6,36,22730,136.3,17158,critical,0,0,0,26,2,0,8,0
5343,67025,78000,2287,7,5,37,22805,141.3,17176,critical,0,0,0,27,2,0,8,0
5346,67025,78000,2284,7,6,32,19075,120.6,15038,critical,0,0,0,23,2,0,7,0
5349,67025,78000,2284,7,5,33,19150,125.6,15056,critical,0,0,0,24,2,0,7,0
5352,67025,78000,2281,7,5,34,26085,131.9,15074,critical,0,0,0,25,2,0,7,0
5355,67025,78000,2281,7,4,34,26085,131.9,15074,critical,0,0,0,25,2,0,7,0
5358,67025,78000,2278,7,5,35,26160,136.9,15092,critical,0,0,0,26,2,0,7,0
5361,67025,78000,2275,7,5,35,26160,136.9,15092,critical,0,0,0,26,2,0,7,0
5364,67025,78000,2275,7,4,36,26235,141.9,15110,critical,0,0,0,27,2,0,7,0
5367,67025,78000,2272,7,4,37,26310,146.9,15128,critical,0,0,0,28,2,0,7,0
5370,66995,78000,3022,7,3,37,26310,146.9,15128,critical,0,0,0,28,2,0,7,0
5373,66995,78000,3019,7,3,38,26385,151.9,15146,critical,0,0,0,29,2,0,7,0
5376,66980,78000,3016,7,4,38,26385,151.9,15146,critical,0,0,0,29,2,0,7,0
5379,66965,78000,3016,7,3,39,26460,156.9,15164,critical,0,0,0,30,2,0,7,0
5382,66935,78000,3013,7,3,40,26535,161.9,15182,critical,0,0,0,31,2,0,7,0
5385,66875,78000,3013,7,3,40,26535,161.9,15182,critical,0,0,0,31,2,0,7,0
5388,66860,78000,3010,7,3,41,26610,166.9,15200,critical,0,0,0,32,2,0,7,0
5391,66800,78000,3007,7,4,41,26610,166.9,15200,critical,0,0,0,32,2,0,7,0
5394,66755,78000,3007,7,3,42,26685,171.9,15218,critical,0,0,0,33,2,0,7,0
5397,61545,78000,3004,7,3,43,26760,176.9,15236,critical,0,0,0,34,2,0,7,0
5400,61470,78000,3754,7,3,43,26760,176.9,15236,critical,0,0,0,34,2,0,7,0
5403,61410,78000,3751,7,3,44,26835,181.9,15254,critical,0,0,0,35,2,0,7,0
5406,61335,78000,3748,7,4,44,26835,181.9,15254,critical,0,0,0,35,2,0,7,0
5409,50915,78000,3748,7,3,45,26910,186.9,15272,critical,0,0,0,36,2,0,7,0
5412,50870,78000,3745,7,3,46,26985,191.9,15290,critical,0,0,0,37,2,0,7,0
5415,50780,78000,3745,7,3,46,26985,191.9,15290,critical,0,0,0,37,2,0,7,0
5418,50735,78000,3742,7,3,47,27060,196.9,15308,critical,0,0,0,38,2,0,7,0
5421,50645,78000,3739,7,4,47,27060,196.9,15308,critical,0,0,0,38,2,0,7,0
5424,45405,78000,3739,7,3,48,27135,201.9,15326,critical,0,0,0,39,2,0,7,0
5427,45330,78000,3736,7,3,49,27210,206.9,15344,critical,0,0,0,40,2,0,7,0
5430,45225,78000,4486,7,3,49,27210,206.9,15344,critical,0,0,0,40,2,0,7,0
5433,39970,78000,4483,7,3,49,27210,206.9,15344,critical,0,0,0,40,2,0,7,0
5436,39865,78000,4480,7,4,49,27210,206.9,15344,critical,0,0,0,40,2,0,7,0
5439,39805,78000,4480,7,3,49,27210,206.9,15344,critical,0,0,0,40,2,0,7,0
5442,34550,78000,4477,7,3,50,27285,211.9,15362,critical,0,0,0,41,2,0,7,0
5445,29280,78000,4477,7,3,50,27285,211.9,15362,critical,0,0,0,41,2,0,7,0
5448,29205,78000,2411,7,3,51,27360,216.9,15380,wipe,0,0,0,42,2,0,7,0
5451,29115,78000,2408,7,4,51,27360,216.9,15380,critical,0,0,0,42,2,0,7,0
5454,18665,78000,2408,7,3,52,27435,221.9,15398,critical,0,0,0,43,2,0,7,0
5457,18590,78000,2405,7,3,29,2225,137.3,648,critical,0,0,0,27,2,0,0,0
5460,18590,78000,3155,7,3,29,2225,137.3,648,critical,0,0,0,27,2,0,0,0
5463,18590,78000,3155,7,3,30,2300,142.3,666,outmatched,0,0,0,28,2,0,0,0
5466,18590,78000,3155,7,3,30,2300,142.3,666,outmatched,0,0,0,28,2,0,0,0
5469,18590,78000,3155,7,2,31,2375,147.3,684,outmatched,0,0,0,29,2,0,0,0
5472,18590,78000,3155,7,1,32,2450,152.3,702,outmatched,0,0,0,30,2,0,0,0
5475,18590,78000,3155,7,1,32,2450,152.3,702,outmatched,0,0,0,30,2,0,0,0
5478,18575,78000,3155,7,1,33,2525,157.3,720,outmatched,0,0,0,31,2,0,0,0
5481,18545,78000,3155,7,1,33,2525,157.3,720,outmatched,0,0,0,31,2,0,0,0
5484,18413,78000,3155,7,1,34,2600,162.3,738,outmatched,0,0,0,32,2,0,0,0
5487,18368,78000,3155,7,1,35,2675,167.3,756,outmatched,0,0,0,33,2,0,0,0
5490,18323,78000,3905,7,1,35,2675,167.3,756,outmatched,0,0,0,33,2,0,0,0
5493,18263,78000,3905,7,1,37,6180,173.0,2840,outmatched,0,0,0,34,2,0,1,0
5496,18218,78000,2465,7,1,37,6180,173.0,2840,critical,0,0,0,34,2,0,1,0
5499,18158,78000,2462,7,3,38,6255,178.0,2858,critical,0,0,0,35,2,0,1,0
5502,18098,78000,2459,7,4,40,9760,183.6,4942,critical,0,0,0,36,2,0,2,0
5505,17936,78000,2459,7,4,40,9760,183.6,4942,critical,0,0,0,36,2,0,2,0
5508,17921,78000,2456,7,6,29,8885,136.3,4618,critical,0,0,0,27,0,0,2,0
5511,17921,78000,2156,7,6,29,8885,136.3,4618,critical,0,0,0,27,0,0,2,0
5514,17921,78000,2153,7,6,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0
5517,17921,78000,2150,7,8,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0
5520,17921,78000,2900,7,7,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0
5523,17921,78000,2897,7,7,32,15820,142.6,8768,critical,0,0,0,28,0,0,4,0
5526,17921,78000,2894,7,8,32,15820,142.6,8768,critical,0,0,0,28,0,0,4,0
5529,17921,78000,2894,7,8,31,15745,137.6,8750,critical,0,0,0,27,0,0,4,0
5532,17921,78000,2891,7,9,33,19250,143.3,10834,critical,0,0,0,28,0,0,5,0
5535,17921,78000,2891,7,8,33,19250,143.3,10834,critical,0,0,0,28,0,0,5,0
5538,17921,78000,2888,7,9,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0
5541,17921,78000,2885,7,10,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0
5544,17921,78000,2885,7,9,33,19250,143.3,10834,critical,0,0,0,28,0,0,5,0
5547,17921,78000,2882,7,10,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0
5550,17921,78000,3632,7,9,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0
5553,17921,78000,3629,7,9,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0
5556,17921,78000,3626,7,10,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0
5559,17921,78000,3626,7,10,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0
5562,16421,78000,3623,7,10,13,10890,42.0,10474,critical,0,0,0,8,0,0,5,0
5565,16421,78000,3623,7,10,14,10965,47.0,10492,critical,0,0,0,9,0,0,5,0
5568,16421,78000,3620,7,11,15,11040,52.0,10510,critical,0,0,0,10,0,0,5,0
5571,16421,78000,3617,7,12,15,11040,52.0,10510,critical,0,0,0,10,0,0,5,0
5574,16421,78000,3617,7,12,16,11115,57.0,10528,critical,0,0,0,11,0,0,5,0
5577,16421,78000,3614,7,13,17,11190,62.0,10546,critical,0,0,0,12,0,0,5,0
5580,16421,78000,4364,7,13,17,11190,62.0,10546,critical,0,0,0,12,0,0,5,0
5583,16421,78000,4361,7,14,18,11265,67.0,10564,critical,0,0,0,13,0,0,5,0
5586,16421,78000,4358,7,15,18,11265,67.0,10564,critical,0,0,0,13,0,0,5,0
5589,16421,78000,4358,7,15,19,11340,72.0,10582,critical,0,0,0,14,0,0,5,0
5592,16421,78000,4355,7,16,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0
5595,16421,78000,4355,7,16,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0
5598,16421,78000,4352,7,17,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0
5601,16421,78000,4349,7,18,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0
5604,16421,78000,4349,7,18,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0
5607,16421,78000,4346,7,19,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0
5610,14921,78000,5096,7,6,12,675,45.0,6360,critical,0,0,0,9,0,0,3,0
5613,14921,78000,5096,7,6,12,675,45.0,6360,watch,0,0,0,9,0,0,3,0
5616,14921,78000,5096,7,6,12,675,45.0,6360,watch,0,0,0,9,0,0,3,0
5619,14921,78000,5096,7,6,13,750,50.0,6378,watch,0,0,0,10,0,0,3,0
5622,14921,78000,5096,7,6,14,825,55.0,6396,watch,0,0,0,11,0,0,3,0
5625,14921,78000,5096,7,6,14,825,55.0,6396,watch,0,0,0,11,0,0,3,0
5628,14921,78000,5096,7,6,15,900,60.0,6414,watch,0,0,0,12,0,0,3,0
5631,14921,78000,5096,7,6,15,900,60.0,6414,outmatched,0,0,0,12,0,0,3,0
5634,14921,78000,5096,7,6,16,975,65.0,6432,outmatched,0,0,0,13,0,0,3,0
5637,14921,78000,5096,7,6,17,1050,70.0,6450,outmatched,0,0,0,14,0,0,3,0
