tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,p2money,p2inv,p1income,p2income,p1spent,p2spent
2808,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,552,5,60,60,0,0
2811,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,552,5,60,60,0,0
2814,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,552,5,60,60,0,0
2817,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,552,5,60,60,0,0
2820,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,612,5,60,60,0,0
2823,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,612,5,60,60,0,0
2826,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,612,5,60,60,0,0
2829,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,612,5,60,60,0,0
2832,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,612,5,60,60,0,0
2835,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,612,5,60,60,0,0
2838,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,612,5,60,60,0,0
2841,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,612,5,60,60,0,0
2844,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,612,5,60,60,0,0
2847,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,612,5,60,60,0,0
2850,1600,2000,672,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,672,5,60,60,0,0
2853,1600,2000,672,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,672,5,60,60,0,0
2856,1600,2000,672,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,672,5,60,60,0,0
2859,1600,2000,672,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,672,5,60,60,0,0
2862,1600,2000,672,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,672,5,60,60,0,0
2865,1600,2000,672,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,672,5,60,60,0,0
2868,1600,2000,672,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,672,5,60,60,0,0
2871,1600,2000,672,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,672,5,60,60,0,0
2874,1600,2000,672,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,672,5,60,60,0,0
2877,1600,2000,672,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,672,5,60,60,0,0
2880,1600,2000,732,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,732,5,60,60,0,0
2883,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,732,5,60,60,0,0
2886,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,732,5,60,60,0,0
2889,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,732,5,60,60,0,0
2892,1600,2000,732,5,5,5,0,0.0,405,watch,0,0,0,0,5,0,0,0,732,5,60,60,0,0
2895,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,732,5,60,60,0,0
2898,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,732,5,60,60,0,0
2901,1600,2000,732,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,732,5,60,60,0,0
2904,1600,2000,732,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,732,5,60,60,0,0
2907,1600,2000,732,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,732,5,60,60,0,0
2910,1600,2000,792,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,792,5,60,60,0,0
2913,1600,2000,792,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,792,5,60,60,0,0
2916,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,792,5,60,60,0,0
2919,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,792,5,60,60,0,0
2922,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,792,5,60,60,0,0
2925,1600,2000,792,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,792,5,60,60,0,0
2928,1600,2000,792,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,792,5,60,60,0,0
2931,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,792,5,60,60,0,0
2934,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,792,5,60,60,0,0
2937,1600,2000,792,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,792,5,60,60,0,0
2940,1600,2000,851,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,851,5,60,60,0,0
2943,1600,2000,851,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,851,5,60,60,0,0
2946,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,851,5,60,60,0,0
2949,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,786,5,60,60,0,0
2952,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,786,5,60,60,0,0
2955,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,786,5,60,60,0,0
2958,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,786,5,60,60,0,0
2961,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,786,5,60,60,0,0
2964,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,786,5,60,60,0,0
2967,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,786,5,60,60,0,0
2970,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,846,5,60,60,0,0
2973,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,846,5,60,60,0,0
2976,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,846,5,60,60,0,0
2979,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,846,5,60,60,0,0
2982,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,846,5,60,60,0,0
2985,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,846,5,60,60,0,0
2988,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,846,5,60,60,0,0
2991,1600,2000,846,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,846,5,60,60,0,0
2994,1600,2000,846,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,846,5,60,60,0,0
2997,1600,2000,946,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,946,5,60,60,0,0
3000,1600,2000,1006,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0,1006,5,60,60,0,0
3003,1600,2000,1006,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0,1006,5,60,60,0,0
3006,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,1006,5,60,60,0,0
3009,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,1006,5,60,60,0,0
3012,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,1006,5,60,60,0,0
3015,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,1006,5,60,60,0,0
3018,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,1006,5,60,60,0,0
3021,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,1006,5,60,60,0,0
3024,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,1006,5,60,60,0,0
3027,1600,2000,1006,5,1,1,0,0.0,81,watch,0,0,0,0,1,0,0,0,1006,5,60,60,0,0
3030,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,1066,5,60,60,0,0
3033,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,1066,5,60,60,0,0
3036,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,1066,5,60,60,0,0
3039,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,1066,5,60,60,0,0
3042,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,886,5,60,60,0,0
3045,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,886,5,60,60,0,0
3048,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,886,5,60,60,0,0
3051,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,886,5,60,60,0,0
3054,1600,2000,886,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,886,5,60,60,0,0
3057,1600,2000,866,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,866,5,60,60,0,0
3060,1600,2000,926,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,926,5,60,60,0,0
3063,1600,2000,926,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,926,5,60,60,0,0
3066,1600,2000,926,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0,926,5,60,60,0,0
3069,1600,2000,926,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0,926,5,60,60,0,0
3072,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,926,5,60,60,0,0
3075,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,926,5,60,60,0,0
3078,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,926,5,60,60,0,0
3081,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,926,5,60,60,0,0
3084,1600,2000,926,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0,926,5,60,60,0,0
3087,1600,2000,926,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0,926,5,60,60,0,0
3090,1600,2000,986,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0,986,5,60,60,0,0
3093,1600,2000,986,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0,986,5,60,60,0,0
3096,1600,2000,986,5,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,986,5,60,60,0,0
3099,1600,2000,986,5,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,986,5,60,60,0,0
3102,1600,2000,986,5,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,986,5,60,60,0,0
3105,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,986,5,60,60,0,0
3108,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,986,5,60,60,0,0
3111,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,986,5,60,60,0,0
3114,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,986,5,60,60,0,0
3117,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,986,5,60,60,0,0
3120,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1046,5,60,60,0,0
3123,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1046,5,60,60,0,0
3126,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1046,5,60,60,0,0
3129,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1046,5,60,60,0,0
3132,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1046,5,60,60,0,0
3135,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,1046,5,60,60,0,0
3138,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,1046,5,60,60,0,0
3141,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,1046,5,60,60,0,0
3144,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,1046,5,60,60,0,0
3147,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,1046,5,60,60,0,0
3150,1400,2000,1106,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,1106,5,60,60,0,0
3153,1400,2000,1106,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,1106,5,60,60,0,0
3156,1400,2000,1103,5,6,5,500,5.7,405,block,0,0,0,0,5,0,0,0,1106,5,60,60,3,0
3159,1400,2000,1103,5,6,5,500,5.7,405,block,0,0,0,0,5,0,0,0,1106,5,60,60,3,0
3162,1400,2000,1100,5,7,5,500,5.7,405,block,0,0,0,0,5,0,0,0,1106,5,60,60,6,0
3165,1400,2000,1100,5,7,5,500,5.7,405,block,0,0,0,0,5,0,0,0,1106,5,60,60,6,0
3168,1400,2000,1100,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,1106,5,60,60,6,0
3171,1400,2000,1100,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,1106,5,60,60,6,0
3174,1400,2000,1100,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,1106,5,60,60,6,0
3177,1400,2000,1100,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,1106,5,60,60,6,0
3180,1400,2000,1159,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,1165,5,60,60,6,0
3183,1400,2000,1159,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,1165,5,60,60,6,0
3186,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1165,5,60,60,6,0
3189,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1165,5,60,60,6,0
3192,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1165,5,60,60,6,0
3195,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1165,5,60,60,6,0
3198,1400,2000,1159,5,7,5,0,0.0,405,watch,0,0,0,0,5,0,0,0,1165,5,60,60,6,0
3201,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1165,5,60,60,6,0
3204,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1165,5,60,60,6,0
3207,1400,2000,1159,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,1165,5,60,60,6,0
3210,1400,2000,1219,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,1225,5,60,60,6,0
3213,1400,2000,1219,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,1225,5,60,60,6,0
3216,1400,2000,1219,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,1225,5,60,60,6,0
3219,1400,2000,1219,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,1225,5,60,60,6,0
3222,1400,2000,1219,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,1225,5,60,60,6,0
3225,1400,2000,1219,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,1225,5,60,60,6,0
3228,1400,2000,1219,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,1225,5,60,60,6,0
3231,1400,2000,1219,5,7,5,500,5.7,405,block,0,0,0,0,5,0,0,0,1225,5,60,60,6,0
3234,1400,2000,1219,5,7,5,500,5.7,405,block,0,0,0,0,5,0,0,0,1225,5,60,60,6,0
3237,1400,2000,1219,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,1225,5,60,60,6,0
3240,1400,2000,1279,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,1285,5,60,60,6,0
3243,1400,2000,1279,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,1285,5,60,60,6,0
3246,1400,2000,1279,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,1285,5,60,60,6,0
3249,1400,2000,1279,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,1285,5,60,60,6,0
3252,1400,2000,1279,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,1285,5,60,60,6,0
3255,1400,2000,1279,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1285,5,60,60,6,0
3258,1400,2000,1279,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1285,5,60,60,6,0
3261,1400,2000,1279,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1285,5,60,60,6,0
3264,1400,2000,1279,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1285,5,60,60,6,0
3267,1400,2000,1279,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,1285,5,60,60,6,0
3270,1400,2000,1339,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,1345,5,60,60,6,0
3273,1400,2000,1339,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,1345,5,60,60,6,0
3276,1400,2000,1339,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,1345,5,60,60,6,0
3279,1400,2000,1339,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,1345,5,60,60,6,0
3282,1400,2000,1339,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,1345,5,60,60,6,0
3285,1400,2000,1339,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,1345,5,60,60,6,0
3288,1400,2000,1339,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,1345,5,60,60,6,0
3291,1400,2000,1339,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,1345,5,60,60,6,0
3294,1400,2000,1339,5,6,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,1345,5,60,60,6,0
3297,1400,2000,1339,5,6,5,500,5.7,405,block,0,0,0,0,5,0,0,0,1345,5,60,60,6,0
3300,1400,2000,1399,5,6,5,500,5.7,405,block,0,0,0,0,5,0,0,0,1405,5,60,60,6,0
3303,1400,2000,1396,5,6,4,300,3.4,324,block,0,0,0,0,4,0,0,0,1405,5,60,60,9,0
3306,1400,2000,1396,5,5,4,300,3.4,324,watch,0,0,0,0,4,0,0,0,1405,5,60,60,9,0
3309,1400,2000,1396,5,5,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,1405,5,60,60,9,0
3312,1400,2000,1396,5,5,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,1405,5,60,60,9,0
3315,1400,2000,1396,5,5,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,1405,5,60,60,9,0
3318,1400,2000,1396,5,5,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,1405,5,60,60,9,0
3321,1400,2000,1396,5,4,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,1405,5,60,60,9,0
3324,1400,2000,1396,5,4,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,1405,5,60,60,9,0
3327,1400,2000,1396,5,4,1,0,0.0,81,watch,0,0,0,0,1,0,0,0,1405,5,60,60,9,0
3330,1400,2000,1456,5,4,1,0,0.0,81,watch,0,0,0,0,1,0,0,0,1465,5,60,60,9,0
3333,1400,2000,1456,5,4,1,0,0.0,81,watch,0,0,0,0,1,0,0,0,1465,5,60,60,9,0
3336,1400,2000,1456,5,4,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,1465,5,60,60,9,0
3339,1400,2000,1456,5,4,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,1465,5,60,60,9,0
3342,1400,2000,1456,5,4,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,1445,5,60,60,9,0
3345,1400,2000,1456,5,4,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,1445,5,60,60,9,0
3348,1400,2000,1276,5,4,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,1265,5,60,60,9,0
3351,1400,2000,1276,5,4,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,1265,5,60,60,9,0
3354,1400,2000,1276,5,4,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,1265,5,60,60,9,0
3357,1400,2000,1276,5,5,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,1265,5,60,60,9,0
3360,1400,2000,1336,5,5,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,1325,5,60,60,9,0
3363,1400,2000,1336,5,5,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,1325,5,60,60,9,0
3366,1400,2000,1336,5,5,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,1325,5,60,60,9,0
3369,1400,2000,1336,5,6,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,1325,5,60,60,9,0
3372,1400,2000,1336,5,6,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,1325,5,60,60,9,0
3375,1400,2000,1336,5,5,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,1325,5,60,60,9,0
3378,1400,2000,1336,5,6,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,1325,5,60,60,9,0
3381,1400,2000,1336,5,6,5,500,5.7,405,block,0,0,0,0,5,0,0,0,1325,5,60,60,9,0
3384,1400,2000,1336,5,6,5,500,5.7,405,block,0,0,0,0,5,0,0,0,1325,5,60,60,9,0
3387,1400,2000,1336,5,7,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,1325,5,60,60,9,0
3390,1300,2000,1396,5,7,5,0,0.0,405,watch,0,0,0,0,5,0,0,0,1385,5,60,60,9,0
3393,1300,2000,1396,5,7,5,0,0.0,405,watch,0,0,0,0,5,0,0,0,1385,5,60,60,9,0
3396,1300,2000,1396,5,7,5,0,0.0,405,watch,0,0,0,0,5,0,0,0,1385,5,60,60,9,0
3399,1300,2000,1396,5,7,5,0,0.0,405,watch,0,0,0,0,5,0,0,0,1385,5,60,60,9,0
3402,1300,2000,421,5,7,5,0,0.0,405,watch,0,0,0,0,5,0,0,0,410,5,60,60,9,0
3405,1300,2000,421,5,7,5,0,0.0,405,watch,0,0,0,0,5,0,0,0,410,5,60,60,9,0
3408,1300,2000,421,5,7,6,75,5.0,423,watch,0,0,0,1,5,0,0,0,392,5,60,60,9,18
3411,1300,2000,421,5,7,6,75,5.0,423,watch,0,0,0,1,5,0,0,0,392,5,60,60,9,18
3414,1300,2000,421,5,7,7,89,9.7,426,watch,1,0,0,1,5,0,0,0,389,5,60,60,9,21
3417,1300,2000,421,5,7,8,103,14.3,429,watch,2,0,0,1,5,0,0,0,386,5,60,60,9,24
3420,1300,2000,480,5,7,8,603,20.1,429,watch,2,0,0,1,5,0,0,0,445,5,60,60,9,24
3423,1300,2000,480,5,7,9,617,24.7,432,watch,3,0,0,1,5,0,0,0,442,5,60,60,9,27
3426,1300,2000,480,5,7,9,617,24.7,432,wait,3,0,0,1,5,0,0,0,442,5,60,60,9,27
3429,1300,2000,480,5,7,9,617,24.7,432,wait,3,0,0,1,5,0,0,0,442,5,60,60,9,27
3432,1300,2000,480,5,7,9,617,24.7,432,wait,3,0,0,1,5,0,0,0,442,5,60,60,9,27
3435,1300,2000,480,5,7,9,617,24.7,432,wait,3,0,0,1,5,0,0,0,442,5,60,60,9,27
3438,1300,2000,477,5,8,9,617,24.7,432,critical,3,0,0,1,5,0,0,0,442,5,60,60,12,27
3441,1300,2000,474,5,9,9,617,24.7,432,critical,3,0,0,1,5,0,0,0,442,5,60,60,15,27
3444,1300,2000,474,5,9,9,617,24.7,432,critical,3,0,0,1,5,0,0,0,442,5,60,60,15,27
3447,1300,2000,471,5,10,9,617,24.7,432,critical,3,0,0,1,5,0,0,0,442,5,60,60,18,27
3450,1300,2000,2031,5,10,9,617,24.7,432,critical,3,0,0,1,5,0,0,0,2002,5,60,60,18,27
3453,1300,2000,355,6,10,9,617,24.7,432,critical,3,0,0,1,5,0,0,0,326,6,252,252,18,27
3456,1300,2000,352,6,11,9,517,23.6,432,critical,3,0,0,1,5,0,0,0,326,6,252,252,21,27
3459,1300,2000,352,6,11,10,592,28.6,450,critical,3,0,0,2,5,0,0,0,308,6,252,252,21,45
3462,1300,2000,349,6,11,10,431,27.1,435,critical,4,0,0,1,5,0,0,0,305,6,252,252,24,48
3465,1300,2000,349,6,11,10,431,27.1,435,critical,4,0,0,1,5,0,0,0,305,6,252,252,24,48
3468,1300,2000,349,6,10,11,506,32.1,453,watch,4,0,0,2,5,0,0,0,287,6,252,252,24,66
3471,1300,2000,349,6,10,11,406,31.0,453,watch,4,0,0,2,5,0,0,0,287,6,252,252,24,66
3474,1300,2000,349,6,10,12,481,36.0,471,watch,4,0,0,3,5,0,0,0,269,6,252,252,24,84
3477,1300,2000,349,6,10,13,495,40.6,474,watch,5,0,0,3,5,0,0,0,266,6,252,252,24,87
3480,1300,2000,601,6,10,13,395,39.5,474,watch,5,0,0,3,5,0,0,0,518,6,252,252,24,87
3483,1300,2000,601,6,10,14,470,44.5,492,watch,5,0,0,4,5,0,0,0,500,6,252,252,24,105
3486,1300,2000,601,6,10,14,570,45.6,492,wait,5,0,0,4,5,0,0,0,500,6,252,252,24,105
3489,1300,2000,601,6,10,15,645,50.6,510,wait,5,0,0,5,5,0,0,0,482,6,252,252,24,123
3492,1300,2000,601,6,10,16,559,54.1,513,wait,6,0,0,5,5,0,0,0,479,6,252,252,24,126
3495,1300,2000,601,6,10,16,659,55.3,513,wait,6,0,0,5,5,0,0,0,479,6,252,252,24,126
3498,1300,2000,598,6,11,17,734,60.3,531,critical,6,0,0,6,5,0,0,0,461,6,252,252,27,144
3501,1300,2000,595,6,12,17,834,61.4,531,critical,6,0,0,6,5,0,0,0,461,6,252,252,30,144
3504,1300,2000,595,6,12,18,909,66.4,549,critical,6,0,0,7,5,0,0,0,443,6,252,252,30,162
3507,1300,2000,592,6,13,18,848,66.1,534,critical,7,0,0,6,5,0,0,0,440,6,252,252,33,165
3510,1300,2000,845,6,13,18,948,67.3,534,critical,7,0,0,6,5,0,0,0,693,6,252,252,33,165
3513,1300,2000,842,6,14,19,1023,72.3,552,critical,7,0,0,7,5,0,0,0,675,6,252,252,36,183
3516,1300,2000,839,6,15,19,1023,72.3,552,critical,7,0,0,7,5,0,0,0,675,6,252,252,39,183
3519,1300,2000,839,6,15,20,1037,76.9,555,critical,8,0,0,7,5,0,0,0,672,6,252,252,39,186
3522,1300,2000,836,6,16,21,1212,83.1,573,critical,8,0,0,8,5,0,0,0,654,6,252,252,42,204
3525,1300,2000,836,6,16,21,1212,83.1,573,critical,8,0,0,8,5,0,0,0,654,6,252,252,42,204
3528,1300,2000,833,6,17,22,1287,88.1,591,critical,8,0,0,9,5,0,0,0,636,6,252,252,45,222
3531,1300,2000,830,6,18,15,720,55.6,447,critical,5,0,0,6,4,0,0,0,636,6,252,252,48,222
3534,1300,2000,830,6,18,16,734,60.3,450,critical,6,0,0,6,4,0,0,0,633,6,252,252,48,225
3537,1300,2000,827,6,19,16,734,60.3,450,critical,6,0,0,6,4,0,0,0,615,6,252,252,51,243
