tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,wipe_veto,w_radius,w_reach,w_valrad,w_valreach,w_spread,p2money,p2inv,p1income,p2income,p1spent,p2spent,own_lost,foe_lost,own_val,foe_val,p1def,p2def,p1off,p2off,o1,o2,o3,o4,o5,o6,o7,o8,p2hp,p2maxhp,ownpos,foepos
2703,1800,2000,572,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0,252,252,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,625,1300
2706,1800,2000,572,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0,252,252,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,645,1280
2709,1800,2000,572,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0,252,252,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,665,1260
2712,1800,2000,572,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0,252,252,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,695,1230
2715,1800,2000,572,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0,252,252,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,725,1200
2718,1800,2000,572,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0,252,252,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,755,1170
2721,1800,2000,572,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,572,5,60,60,0,0,333,333,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,2,0,0,0,1800,2000,702,1223
2724,1800,2000,572,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,572,5,60,60,0,0,333,333,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,2,0,0,0,1800,2000,732,1193
2727,1800,2000,572,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,572,5,60,60,0,0,333,333,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,2,0,0,0,1800,2000,762,1163
2730,1800,2000,632,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,632,5,60,60,0,0,333,333,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,2,0,0,0,1800,2000,792,1133
2733,1800,2000,632,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,632,5,60,60,0,0,333,333,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,2,0,0,0,1800,2000,822,1103
2736,1800,2000,452,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,632,5,60,60,0,0,333,333,495,495,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,2,0,0,0,1800,2000,852,1073
2739,1800,2000,452,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,452,5,60,60,0,0,333,333,576,576,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,606,1319
2742,1800,2000,432,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,432,5,60,60,0,0,333,333,576,576,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,636,1289
2745,1800,2000,432,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,,0,0,0,0,0,432,5,60,60,0,0,333,333,576,576,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,1,0,0,0,1800,2000,115,1810
2748,1800,2000,432,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,432,5,60,60,0,0,495,495,657,657,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,2,0,0,0,1800,2000,95,1830
2751,1800,2000,432,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,432,5,60,60,0,0,495,495,657,657,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,2,0,0,0,1800,2000,125,1800
2754,1800,2000,432,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,432,5,60,60,0,0,495,495,657,657,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,2,0,0,0,1800,2000,155,1770
2757,1800,2000,432,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,432,5,60,60,0,0,495,495,657,657,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,135,1790
2760,1800,2000,492,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,492,5,60,60,0,0,495,495,738,738,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,165,1760
2763,1800,2000,492,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,492,5,60,60,0,0,495,495,738,738,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,195,1730
2766,1800,2000,492,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,492,5,60,60,0,0,495,495,738,738,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1800,2000,225,1700
2769,1800,2000,492,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,,0,0,0,0,0,492,5,60,60,0,0,495,495,819,819,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,4,0,0,0,1800,2000,205,1720
2772,1800,2000,492,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,,0,0,0,0,0,492,5,60,60,0,0,495,495,819,819,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,4,0,0,0,1800,2000,235,1690
2775,1800,2000,492,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,,0,0,0,0,0,492,5,60,60,0,0,495,495,819,819,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,4,0,0,0,1800,2000,265,1660
2778,1800,2000,492,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,492,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1800,2000,245,1680
2781,1800,2000,492,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,492,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1800,2000,275,1650
2784,1800,2000,492,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,492,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1800,2000,305,1620
2787,1800,2000,492,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,492,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1800,2000,335,1590
2790,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,327,1598
2793,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,333,1592
2796,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,339,1586
2799,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,345,1580
2802,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,351,1574
2805,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,357,1568
2808,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,363,1562
2811,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,369,1556
2814,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,375,1550
2817,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,381,1544
2820,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,395,1530
2823,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,425,1500
2826,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,455,1470
2829,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,485,1440
2832,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,515,1410
2835,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,545,1380
2838,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,575,1350
2841,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,605,1320
2844,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,635,1290
2847,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,665,1260
2850,1600,2000,672,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,672,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,695,1230
2853,1600,2000,672,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,672,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,725,1200
2856,1600,2000,672,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,755,1170
2859,1600,2000,672,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,785,1140
2862,1600,2000,672,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,741,1184
2865,1600,2000,672,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,765,1160
2868,1600,2000,672,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,715,1210
2871,1600,2000,672,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,662,1263
2874,1600,2000,672,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,674,1251
2877,1600,2000,672,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,686,1239
2880,1600,2000,732,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,698,1227
2883,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,634,1291
2886,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,640,1285
2889,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,646,1279
2892,1600,2000,732,5,5,5,0,0.0,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,579,1346
2895,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,581,1344
2898,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,587,1338
2901,1600,2000,732,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,597,1328
2904,1600,2000,732,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,609,1316
2907,1600,2000,732,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,627,1298
2910,1600,2000,792,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,645,1280
2913,1600,2000,792,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,663,1262
2916,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,685,1240
2919,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,709,1216
2922,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,733,1192
2925,1600,2000,792,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,759,1166
2928,1600,2000,792,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,789,1136
2931,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,745,1180
2934,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,769,1156
2937,1600,2000,792,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,717,1208
2940,1600,2000,851,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,851,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,664,1261
2943,1600,2000,851,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,851,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,676,1249
2946,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,851,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,688,1237
2949,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,700,1225
2952,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,636,1289
2955,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,642,1283
2958,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,648,1277
2961,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,585,1340
2964,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,591,1334
2967,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,603,1322
2970,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,617,1308
2973,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,635,1290
2976,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,653,1272
2979,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,671,1254
2982,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,695,1230
2985,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,719,1206
2988,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,743,1182
2991,1600,2000,846,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,771,1154
2994,1600,2000,846,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0,495,495,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,5,0,0,0,1600,2000,800,1125
2997,1600,2000,946,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,946,5,60,60,0,0,576,576,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,4,0,0,0,1600,2000,798,1127
3000,1600,2000,1006,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0,576,576,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,4,0,0,0,1600,2000,738,1187
3003,1600,2000,1006,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0,576,576,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,4,0,0,0,1600,2000,761,1164
3006,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0,657,657,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1600,2000,728,1197
3009,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0,657,657,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1600,2000,748,1177
3012,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0,657,657,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,3,0,0,0,1600,2000,768,1157
3015,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0,657,657,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,2,0,0,0,1600,2000,711,1214
3018,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0,738,738,900,900,reinforcements_2,reinforcements_2,nuke,nuke,0,0,0,0,2,0,0,0,1600,2000,726,1199
