tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,wipe_veto,w_radius,w_reach,w_valrad,w_valreach,w_spread,p2money,p2inv,p1income,p2income,p1spent,p2spent
2646,1800,2000,453,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,453,5,60,60,0,0
2649,1800,2000,453,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,453,5,60,60,0,0
2652,1800,2000,453,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,453,5,60,60,0,0
2655,1800,2000,453,5,3,3,100,1.1,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,453,5,60,60,0,0
2658,1800,2000,453,5,3,3,100,1.1,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,453,5,60,60,0,0
2661,1800,2000,453,5,3,3,100,1.1,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,453,5,60,60,0,0
2664,1800,2000,453,5,3,3,100,1.1,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,453,5,60,60,0,0
2667,1800,2000,453,5,3,3,100,1.1,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,453,5,60,60,0,0
2670,1800,2000,513,5,3,3,100,1.1,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,513,5,60,60,0,0
2673,1800,2000,513,5,3,3,100,1.1,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,513,5,60,60,0,0
2676,1800,2000,513,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,513,5,60,60,0,0
2679,1800,2000,513,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,513,5,60,60,0,0
2682,1800,2000,513,5,3,3,100,1.1,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,513,5,60,60,0,0
2685,1800,2000,513,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,513,5,60,60,0,0
2688,1800,2000,513,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,513,5,60,60,0,0
2691,1800,2000,513,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,513,5,60,60,0,0
2694,1800,2000,513,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,513,5,60,60,0,0
2697,1800,2000,513,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,513,5,60,60,0,0
2700,1800,2000,572,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0
2703,1800,2000,572,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0
2706,1800,2000,572,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0
2709,1800,2000,572,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0
2712,1800,2000,572,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0
2715,1800,2000,572,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0
2718,1800,2000,572,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,572,5,60,60,0,0
2721,1800,2000,572,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,572,5,60,60,0,0
2724,1800,2000,572,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,572,5,60,60,0,0
2727,1800,2000,572,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,572,5,60,60,0,0
2730,1800,2000,632,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,632,5,60,60,0,0
2733,1800,2000,632,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,632,5,60,60,0,0
2736,1800,2000,452,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,632,5,60,60,0,0
2739,1800,2000,452,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,452,5,60,60,0,0
2742,1800,2000,432,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,432,5,60,60,0,0
2745,1800,2000,432,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,,0,0,0,0,0,432,5,60,60,0,0
2748,1800,2000,432,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,432,5,60,60,0,0
2751,1800,2000,432,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,432,5,60,60,0,0
2754,1800,2000,432,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,,0,0,0,0,0,432,5,60,60,0,0
2757,1800,2000,432,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,432,5,60,60,0,0
2760,1800,2000,492,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,492,5,60,60,0,0
2763,1800,2000,492,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,492,5,60,60,0,0
2766,1800,2000,492,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,,0,0,0,0,0,492,5,60,60,0,0
2769,1800,2000,492,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,,0,0,0,0,0,492,5,60,60,0,0
2772,1800,2000,492,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,,0,0,0,0,0,492,5,60,60,0,0
2775,1800,2000,492,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,,0,0,0,0,0,492,5,60,60,0,0
2778,1800,2000,492,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,492,5,60,60,0,0
2781,1800,2000,492,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,492,5,60,60,0,0
2784,1800,2000,492,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,492,5,60,60,0,0
2787,1800,2000,492,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,492,5,60,60,0,0
2790,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0
2793,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0
2796,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0
2799,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0
2802,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0
2805,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0
2808,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0
2811,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0
2814,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0
2817,1600,2000,552,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,552,5,60,60,0,0
2820,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0
2823,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0
2826,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0
2829,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0
2832,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0
2835,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0
2838,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0
2841,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0
2844,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0
2847,1600,2000,612,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,612,5,60,60,0,0
2850,1600,2000,672,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,672,5,60,60,0,0
2853,1600,2000,672,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,,0,0,0,0,0,672,5,60,60,0,0
2856,1600,2000,672,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0
2859,1600,2000,672,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0
2862,1600,2000,672,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0
2865,1600,2000,672,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0
2868,1600,2000,672,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0
2871,1600,2000,672,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0
2874,1600,2000,672,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0
2877,1600,2000,672,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,672,5,60,60,0,0
2880,1600,2000,732,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0
2883,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0
2886,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0
2889,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0
2892,1600,2000,732,5,5,5,0,0.0,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0
2895,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0
2898,1600,2000,732,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0
2901,1600,2000,732,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0
2904,1600,2000,732,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0
2907,1600,2000,732,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,732,5,60,60,0,0
2910,1600,2000,792,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0
2913,1600,2000,792,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0
2916,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0
2919,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0
2922,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0
2925,1600,2000,792,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0
2928,1600,2000,792,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0
2931,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0
2934,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0
2937,1600,2000,792,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,792,5,60,60,0,0
2940,1600,2000,851,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,851,5,60,60,0,0
2943,1600,2000,851,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,851,5,60,60,0,0
2946,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,851,5,60,60,0,0
2949,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0
2952,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0
2955,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0
2958,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0
2961,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0
2964,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0
2967,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,786,5,60,60,0,0
2970,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0
2973,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0
2976,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0
2979,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0
2982,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0
2985,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0
2988,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0
2991,1600,2000,846,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0
2994,1600,2000,846,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,846,5,60,60,0,0
2997,1600,2000,946,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,946,5,60,60,0,0
3000,1600,2000,1006,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0
3003,1600,2000,1006,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0
3006,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0
3009,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0
3012,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0
3015,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0
3018,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0
3021,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0
3024,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0
3027,1600,2000,1006,5,1,1,0,0.0,81,watch,0,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,1006,5,60,60,0,0
3030,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,1066,5,60,60,0,0
3033,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,1066,5,60,60,0,0
3036,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,1066,5,60,60,0,0
3039,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0,out-of-radius,0,0,0,0,0,1066,5,60,60,0,0
3042,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,886,5,60,60,0,0
3045,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,886,5,60,60,0,0
3048,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,886,5,60,60,0,0
3051,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0,out-of-radius,0,0,0,0,0,886,5,60,60,0,0
3054,1600,2000,886,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,886,5,60,60,0,0
3057,1600,2000,866,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,866,5,60,60,0,0
3060,1600,2000,926,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0,out-of-radius,0,0,0,0,0,926,5,60,60,0,0
3063,1600,2000,926,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,926,5,60,60,0,0
3066,1600,2000,926,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,926,5,60,60,0,0
3069,1600,2000,926,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0,out-of-radius,0,0,0,0,0,926,5,60,60,0,0
3072,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,926,5,60,60,0,0
3075,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,926,5,60,60,0,0
3078,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,926,5,60,60,0,0
3081,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,926,5,60,60,0,0
3084,1600,2000,926,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,926,5,60,60,0,0
3087,1600,2000,926,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,926,5,60,60,0,0
3090,1600,2000,986,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,986,5,60,60,0,0
3093,1600,2000,986,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,986,5,60,60,0,0
3096,1600,2000,986,5,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,986,5,60,60,0,0
3099,1600,2000,986,5,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,986,5,60,60,0,0
3102,1600,2000,986,5,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0,out-of-radius,0,0,0,0,0,986,5,60,60,0,0
3105,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,986,5,60,60,0,0
3108,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,986,5,60,60,0,0
3111,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,986,5,60,60,0,0
3114,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,986,5,60,60,0,0
3117,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,986,5,60,60,0,0
3120,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1046,5,60,60,0,0
3123,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1046,5,60,60,0,0
3126,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1046,5,60,60,0,0
3129,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1046,5,60,60,0,0
3132,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1046,5,60,60,0,0
3135,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1046,5,60,60,0,0
3138,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1046,5,60,60,0,0
3141,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1046,5,60,60,0,0
3144,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1046,5,60,60,0,0
3147,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1046,5,60,60,0,0
3150,1400,2000,1106,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1106,5,60,60,0,0
3153,1400,2000,1106,5,5,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1106,5,60,60,0,0
3156,1400,2000,1103,5,6,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1106,5,60,60,3,0
3159,1400,2000,1103,5,6,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1106,5,60,60,3,0
3162,1400,2000,1100,5,7,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1106,5,60,60,6,0
3165,1400,2000,1100,5,7,5,500,5.7,405,block,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1106,5,60,60,6,0
3168,1400,2000,1100,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1106,5,60,60,6,0
3171,1400,2000,1100,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1106,5,60,60,6,0
3174,1400,2000,1100,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1106,5,60,60,6,0
3177,1400,2000,1100,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1106,5,60,60,6,0
3180,1400,2000,1159,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1165,5,60,60,6,0
3183,1400,2000,1159,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1165,5,60,60,6,0
3186,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1165,5,60,60,6,0
3189,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1165,5,60,60,6,0
3192,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1165,5,60,60,6,0
3195,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1165,5,60,60,6,0
3198,1400,2000,1159,5,7,5,0,0.0,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1165,5,60,60,6,0
3201,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1165,5,60,60,6,0
3204,1400,2000,1159,5,7,5,100,1.1,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1165,5,60,60,6,0
3207,1400,2000,1159,5,7,5,200,2.3,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1165,5,60,60,6,0
3210,1400,2000,1219,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1225,5,60,60,6,0
3213,1400,2000,1219,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1225,5,60,60,6,0
3216,1400,2000,1219,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1225,5,60,60,6,0
3219,1400,2000,1219,5,7,5,300,3.4,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1225,5,60,60,6,0
3222,1400,2000,1219,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1225,5,60,60,6,0
3225,1400,2000,1219,5,7,5,400,4.6,405,watch,0,0,0,0,5,0,0,0,out-of-radius,0,0,0,0,0,1225,5,60,60,6,0
