p1_team,p1_off,p1_def,p2_team,p2_off,p2_def,map,shadow,winner_side,decided,ticks,seconds
Blue,firebomb,reinforcements,Red,nuke,reinforcements,Purple,0,1,decisive,6335,211.2
Blue,firebomb,reinforcements,Red,nuke,speed,Red,0,1,decisive,4622,154.1
Blue,firebomb,reinforcements,Red,nuke,wall,White,0,1,decisive,8982,299.4
Blue,firebomb,reinforcements,Red,firebomb,heal,Black,0,1,decisive,7013,233.8
Blue,firebomb,reinforcements,Red,firebomb,reinforcements,Yellow,0,1,decisive,9975,332.5
Blue,firebomb,reinforcements,Red,firebomb,speed,Purple,1,1,decisive,5128,170.9
Blue,firebomb,reinforcements,Red,firebomb,wall,Red,0,1,decisive,9172,305.7
Blue,firebomb,reinforcements,Red,snipe,heal,Orange,0,1,decisive,5856,195.2
Blue,firebomb,reinforcements,Red,snipe,reinforcements,Green,0,1,decisive,6652,221.7
Blue,firebomb,reinforcements,Red,snipe,speed,Orange,0,1,decisive,4348,144.9
Blue,firebomb,reinforcements,Red,snipe,wall,Red,0,1,decisive,7370,245.7
Blue,firebomb,reinforcements,Red,freeze,heal,Orange,0,1,decisive,5586,186.2
Blue,firebomb,reinforcements,Red,freeze,reinforcements,White,1,1,decisive,7272,242.4
Blue,firebomb,reinforcements,Red,freeze,speed,Blue,0,1,decisive,6417,213.9
Blue,firebomb,reinforcements,Red,freeze,wall,Orange,0,1,decisive,8507,283.6
Blue,firebomb,reinforcements,White,nuke,heal,Blue,0,1,decisive,11604,386.8
Blue,firebomb,reinforcements,White,nuke,reinforcements,Green,0,2,decisive,5906,196.9
Blue,firebomb,reinforcements,White,nuke,speed,White,0,1,decisive,6165,205.5
Blue,firebomb,reinforcements,White,nuke,wall,Yellow,0,2,decisive,9123,304.1
Blue,firebomb,reinforcements,White,firebomb,heal,Yellow,0,1,decisive,7790,259.7
Blue,firebomb,reinforcements,White,firebomb,reinforcements,Yellow,1,2,decisive,5950,198.3
Blue,firebomb,reinforcements,White,firebomb,speed,White,0,1,decisive,6471,215.7
Blue,firebomb,reinforcements,White,firebomb,wall,Orange,0,2,decisive,8748,291.6
Blue,firebomb,reinforcements,White,snipe,heal,Black,0,1,decisive,7689,256.3
Blue,firebomb,reinforcements,White,snipe,reinforcements,Yellow,0,2,decisive,4991,166.4
Blue,firebomb,reinforcements,White,snipe,speed,Red,0,1,decisive,6800,226.7
Blue,firebomb,reinforcements,White,snipe,wall,Orange,0,1,decisive,9214,307.1
Blue,firebomb,reinforcements,White,freeze,heal,Red,0,1,decisive,6361,212.0
Blue,firebomb,reinforcements,White,freeze,reinforcements,Blue,0,2,decisive,9827,327.6
Blue,firebomb,reinforcements,White,freeze,speed,Red,0,1,decisive,6666,222.2
Blue,firebomb,reinforcements,White,freeze,wall,Yellow,0,2,decisive,8688,289.6
Blue,firebomb,reinforcements,Yellow,nuke,heal,Green,0,1,decisive,7947,264.9
Blue,firebomb,reinforcements,Yellow,nuke,reinforcements,Purple,0,2,decisive,7530,251.0
Blue,firebomb,reinforcements,Yellow,nuke,speed,Purple,0,1,decisive,5398,179.9
Blue,firebomb,reinforcements,Yellow,nuke,wall,Yellow,0,1,decisive,6963,232.1
Blue,firebomb,reinforcements,Yellow,firebomb,heal,Green,0,1,decisive,7370,245.7
Blue,firebomb,reinforcements,Yellow,firebomb,reinforcements,Red,0,1,decisive,9594,319.8
Blue,firebomb,reinforcements,Yellow,firebomb,speed,Blue,0,1,decisive,5156,171.9
Blue,firebomb,reinforcements,Yellow,firebomb,wall,Purple,0,1,decisive,7643,254.8
Blue,firebomb,reinforcements,Yellow,snipe,heal,Orange,0,1,decisive,7549,251.6
Blue,firebomb,reinforcements,Yellow,snipe,reinforcements,Green,0,1,decisive,7630,254.3
Blue,firebomb,reinforcements,Yellow,snipe,speed,Orange,0,1,decisive,5419,180.6
Blue,firebomb,reinforcements,Yellow,snipe,wall,Red,0,1,decisive,9018,300.6
Blue,firebomb,reinforcements,Yellow,freeze,heal,Green,0,1,decisive,7841,261.4
Blue,firebomb,reinforcements,Yellow,freeze,reinforcements,Purple,0,1,decisive,8674,289.1
Blue,firebomb,reinforcements,Yellow,freeze,speed,Blue,0,1,decisive,6384,212.8
Blue,firebomb,reinforcements,Yellow,freeze,wall,Blue,0,1,decisive,9102,303.4
Blue,firebomb,speed,Black,nuke,heal,Purple,1,1,decisive,5435,181.2
Blue,firebomb,speed,Black,nuke,reinforcements,Green,0,2,decisive,4967,165.6
Blue,firebomb,speed,Black,nuke,speed,Black,0,1,decisive,8426,280.9
Blue,firebomb,speed,Black,nuke,wall,Red,0,2,decisive,8733,291.1
Blue,firebomb,speed,Black,firebomb,heal,Orange,0,2,decisive,4406,146.9
Blue,firebomb,speed,Black,firebomb,reinforcements,Purple,0,2,decisive,5067,168.9
Blue,firebomb,speed,Black,firebomb,speed,Green,0,1,decisive,10819,360.6
Blue,firebomb,speed,Black,firebomb,wall,Red,0,2,decisive,8797,293.2
Blue,firebomb,speed,Black,snipe,heal,Blue,0,1,decisive,7345,244.8
Blue,firebomb,speed,Black,snipe,reinforcements,Orange,0,2,decisive,6652,221.7
Blue,firebomb,speed,Black,snipe,speed,Purple,0,2,decisive,6168,205.6
Blue,firebomb,speed,Black,snipe,wall,Orange,0,2,decisive,10309,343.6
Blue,firebomb,speed,Black,freeze,heal,Orange,0,2,decisive,4444,148.1
Blue,firebomb,speed,Black,freeze,reinforcements,White,0,2,decisive,5287,176.2
Blue,firebomb,speed,Black,freeze,speed,Purple,0,2,decisive,7682,256.1
Blue,firebomb,speed,Black,freeze,wall,White,0,2,decisive,9061,302.0
Blue,firebomb,speed,Blue,nuke,heal,Yellow,0,1,decisive,7388,246.3
Blue,firebomb,speed,Blue,nuke,reinforcements,Orange,0,2,decisive,10447,348.2
Blue,firebomb,speed,Blue,nuke,speed,Red,0,1,decisive,9439,314.6
Blue,firebomb,speed,Blue,nuke,wall,Orange,0,2,decisive,8317,277.2
Blue,firebomb,speed,Blue,firebomb,heal,Orange,0,2,decisive,8561,285.4
Blue,firebomb,speed,Blue,firebomb,reinforcements,Red,0,2,decisive,9306,310.2
Blue,firebomb,speed,Blue,firebomb,speed,Black,0,1,decisive,7646,254.9
Blue,firebomb,speed,Blue,firebomb,wall,Yellow,0,2,decisive,8492,283.1
Blue,firebomb,speed,Blue,snipe,heal,Yellow,0,1,decisive,9229,307.6
Blue,firebomb,speed,Blue,snipe,reinforcements,White,0,2,decisive,8292,276.4
Blue,firebomb,speed,Blue,snipe,speed,Red,0,2,decisive,6749,225.0
Blue,firebomb,speed,Blue,snipe,wall,Blue,0,1,decisive,8461,282.0
Blue,firebomb,speed,Blue,freeze,heal,Blue,0,1,decisive,8252,275.1
Blue,firebomb,speed,Blue,freeze,reinforcements,White,0,2,decisive,8844,294.8
Blue,firebomb,speed,Blue,freeze,speed,Yellow,0,2,decisive,7580,252.7
Blue,firebomb,speed,Blue,freeze,wall,Black,0,2,decisive,8988,299.6
Blue,firebomb,speed,Green,nuke,heal,Yellow,0,1,decisive,7171,239.0
Blue,firebomb,speed,Green,nuke,reinforcements,Orange,0,2,decisive,8014,267.1
Blue,firebomb,speed,Green,nuke,speed,Green,0,1,decisive,6165,205.5
Blue,firebomb,speed,Green,nuke,wall,Red,0,2,decisive,7302,243.4
Blue,firebomb,speed,Green,firebomb,heal,Blue,0,1,decisive,7128,237.6
Blue,firebomb,speed,Green,firebomb,reinforcements,Red,0,2,decisive,6920,230.7
Blue,firebomb,speed,Green,firebomb,speed,Blue,0,1,decisive,7638,254.6
Blue,firebomb,speed,Green,firebomb,wall,Red,0,2,decisive,8715,290.5
Blue,firebomb,speed,Green,snipe,heal,Green,0,1,decisive,7309,243.6
Blue,firebomb,speed,Green,snipe,reinforcements,Green,0,1,decisive,10502,350.1
Blue,firebomb,speed,Green,snipe,speed,Yellow,0,1,decisive,6801,226.7
Blue,firebomb,speed,Green,snipe,wall,Yellow,0,2,decisive,8114,270.5
Blue,firebomb,speed,Green,freeze,heal,Purple,0,1,decisive,8194,273.1
Blue,firebomb,speed,Green,freeze,reinforcements,Blue,0,2,decisive,8141,271.4
Blue,firebomb,speed,Green,freeze,speed,Green,1,1,decisive,6496,216.5
Blue,firebomb,speed,Green,freeze,wall,White,0,2,decisive,9466,315.5
Blue,firebomb,speed,Orange,nuke,heal,White,0,2,decisive,6104,203.5
Blue,firebomb,speed,Orange,nuke,reinforcements,Orange,0,2,decisive,4887,162.9
Blue,firebomb,speed,Orange,nuke,speed,Red,0,2,decisive,6189,206.3
Blue,firebomb,speed,Orange,nuke,wall,White,0,2,decisive,6577,219.2
Blue,firebomb,speed,Orange,firebomb,heal,Black,0,1,decisive,7372,245.7
Blue,firebomb,speed,Orange,firebomb,reinforcements,Blue,0,2,decisive,6607,220.2
Blue,firebomb,speed,Orange,firebomb,speed,Blue,0,2,decisive,6152,205.1
Blue,firebomb,speed,Orange,firebomb,wall,Red,0,2,decisive,7837,261.2
Blue,firebomb,speed,Orange,snipe,heal,Green,0,1,decisive,8676,289.2
Blue,firebomb,speed,Orange,snipe,reinforcements,Purple,0,2,decisive,6050,201.7
Blue,firebomb,speed,Orange,snipe,speed,Blue,0,2,decisive,6437,214.6
Blue,firebomb,speed,Orange,snipe,wall,Purple,0,2,decisive,6623,220.8
Blue,firebomb,speed,Orange,freeze,heal,Purple,1,1,decisive,5923,197.4
Blue,firebomb,speed,Orange,freeze,reinforcements,Black,0,2,decisive,8308,276.9
Blue,firebomb,speed,Orange,freeze,speed,Purple,0,1,decisive,7622,254.1
Blue,firebomb,speed,Orange,freeze,wall,Blue,0,2,decisive,8760,292.0
Blue,firebomb,speed,Purple,nuke,heal,Blue,0,2,decisive,7684,256.1
Blue,firebomb,speed,Purple,nuke,reinforcements,White,0,2,decisive,5775,192.5
Blue,firebomb,speed,Purple,nuke,speed,Black,0,1,decisive,8344,278.1
Blue,firebomb,speed,Purple,nuke,wall,Red,0,2,decisive,9505,316.8
Blue,firebomb,speed,Purple,firebomb,heal,Yellow,0,2,decisive,8333,277.8
Blue,firebomb,speed,Purple,firebomb,reinforcements,Green,0,2,decisive,6710,223.7
Blue,firebomb,speed,Purple,firebomb,speed,Green,0,1,decisive,10008,333.6
Blue,firebomb,speed,Purple,firebomb,wall,Purple,0,2,decisive,8831,294.4
Blue,firebomb,speed,Purple,snipe,heal,Green,0,2,decisive,7353,245.1
Blue,firebomb,speed,Purple,snipe,reinforcements,Red,0,2,decisive,5933,197.8
Blue,firebomb,speed,Purple,snipe,speed,Yellow,0,1,decisive,8696,289.9
Blue,firebomb,speed,Purple,snipe,wall,Blue,0,2,decisive,8348,278.3
Blue,firebomb,speed,Purple,freeze,heal,Green,0,2,decisive,8693,289.8
Blue,firebomb,speed,Purple,freeze,reinforcements,Orange,0,2,decisive,6197,206.6
Blue,firebomb,speed,Purple,freeze,speed,White,0,1,decisive,9476,315.9
Blue,firebomb,speed,Purple,freeze,wall,Purple,1,2,decisive,9635,321.2
Blue,firebomb,speed,Red,nuke,heal,White,0,2,decisive,9061,302.0
Blue,firebomb,speed,Red,nuke,reinforcements,Black,0,2,decisive,9001,300.0
Blue,firebomb,speed,Red,nuke,speed,Purple,0,1,decisive,7524,250.8
Blue,firebomb,speed,Red,nuke,wall,Green,0,2,decisive,8257,275.2
Blue,firebomb,speed,Red,firebomb,heal,Blue,0,1,decisive,6689,223.0
Blue,firebomb,speed,Red,firebomb,reinforcements,Orange,0,2,decisive,10197,339.9
Blue,firebomb,speed,Red,firebomb,speed,Blue,0,1,decisive,5805,193.5
Blue,firebomb,speed,Red,firebomb,wall,Black,0,2,decisive,7439,248.0
Blue,firebomb,speed,Red,snipe,heal,Green,0,2,decisive,7825,260.8
Blue,firebomb,speed,Red,snipe,reinforcements,Green,0,2,decisive,11069,369.0
Blue,firebomb,speed,Red,snipe,speed,Black,0,1,decisive,5222,174.1
Blue,firebomb,speed,Red,snipe,wall,Orange,0,2,decisive,10595,353.2
Blue,firebomb,speed,Red,freeze,heal,Orange,0,2,decisive,7391,246.4
Blue,firebomb,speed,Red,freeze,reinforcements,Blue,0,2,decisive,7892,263.1
Blue,firebomb,speed,Red,freeze,speed,White,0,1,decisive,7740,258.0
Blue,firebomb,speed,Red,freeze,wall,Orange,0,2,decisive,9210,307.0
Blue,firebomb,speed,White,nuke,heal,Orange,0,1,decisive,8273,275.8
Blue,firebomb,speed,White,nuke,reinforcements,White,0,2,decisive,5273,175.8
Blue,firebomb,speed,White,nuke,speed,Yellow,0,1,decisive,7809,260.3
Blue,firebomb,speed,White,nuke,wall,Green,0,2,decisive,7987,266.2
Blue,firebomb,speed,White,firebomb,heal,Green,0,1,decisive,8377,279.2
Blue,firebomb,speed,White,firebomb,reinforcements,Green,0,2,decisive,4753,158.4
Blue,firebomb,speed,White,firebomb,speed,Blue,0,1,decisive,7497,249.9
Blue,firebomb,speed,White,firebomb,wall,White,0,2,decisive,9137,304.6
Blue,firebomb,speed,White,snipe,heal,Purple,1,1,decisive,6373,212.4
Blue,firebomb,speed,White,snipe,reinforcements,Black,0,2,decisive,5538,184.6
Blue,firebomb,speed,White,snipe,speed,White,0,1,decisive,6066,202.2
Blue,firebomb,speed,White,snipe,wall,Orange,0,2,decisive,8831,294.4
Blue,firebomb,speed,White,freeze,heal,Green,0,2,decisive,8547,284.9
Blue,firebomb,speed,White,freeze,reinforcements,Purple,0,2,decisive,5093,169.8
Blue,firebomb,speed,White,freeze,speed,Green,0,1,decisive,8223,274.1
Blue,firebomb,speed,White,freeze,wall,Yellow,1,2,decisive,8065,268.8
Blue,firebomb,speed,Yellow,nuke,heal,White,0,1,decisive,5827,194.2
Blue,firebomb,speed,Yellow,nuke,reinforcements,Blue,0,2,decisive,9143,304.8
Blue,firebomb,speed,Yellow,nuke,speed,Blue,0,2,decisive,4573,152.4
Blue,firebomb,speed,Yellow,nuke,wall,Yellow,0,1,decisive,6862,228.7
Blue,firebomb,speed,Yellow,firebomb,heal,Black,0,2,decisive,8252,275.1
Blue,firebomb,speed,Yellow,firebomb,reinforcements,Black,0,2,decisive,8894,296.5
Blue,firebomb,speed,Yellow,firebomb,speed,Purple,0,1,decisive,5542,184.7
Blue,firebomb,speed,Yellow,firebomb,wall,Yellow,1,1,decisive,6762,225.4
Blue,firebomb,speed,Yellow,snipe,heal,Orange,0,1,decisive,6142,204.7
Blue,firebomb,speed,Yellow,snipe,reinforcements,Blue,0,2,decisive,6362,212.1
Blue,firebomb,speed,Yellow,snipe,speed,White,0,1,decisive,5446,181.5
Blue,firebomb,speed,Yellow,snipe,wall,Orange,0,1,decisive,6368,212.3
Blue,firebomb,speed,Yellow,freeze,heal,Yellow,0,1,decisive,6946,231.5
Blue,firebomb,speed,Yellow,freeze,reinforcements,Red,0,2,decisive,4869,162.3
Blue,firebomb,speed,Yellow,freeze,speed,Red,0,1,decisive,6088,202.9
Blue,firebomb,speed,Yellow,freeze,wall,Orange,0,2,decisive,8656,288.5
Blue,firebomb,wall,Black,nuke,heal,White,0,1,decisive,8415,280.5
Blue,firebomb,wall,Black,nuke,reinforcements,Purple,0,1,decisive,9233,307.8
Blue,firebomb,wall,Black,nuke,speed,Green,0,1,decisive,9032,301.1
Blue,firebomb,wall,Black,nuke,wall,Green,0,2,decisive,8770,292.3
Blue,firebomb,wall,Black,firebomb,heal,Green,0,2,decisive,8539,284.6
Blue,firebomb,wall,Black,firebomb,reinforcements,White,0,2,decisive,8479,282.6
Blue,firebomb,wall,Black,firebomb,speed,White,0,1,decisive,8278,275.9
Blue,firebomb,wall,Black,firebomb,wall,Purple,0,2,decisive,8687,289.6
Blue,firebomb,wall,Black,snipe,heal,Yellow,0,1,decisive,7627,254.2
Blue,firebomb,wall,Black,snipe,reinforcements,Black,0,2,decisive,11372,379.1
Blue,firebomb,wall,Black,snipe,speed,Green,0,1,decisive,8655,288.5
Blue,firebomb,wall,Black,snipe,wall,Blue,0,1,decisive,8749,291.6
Blue,firebomb,wall,Black,freeze,heal,Red,0,1,decisive,8982,299.4
Blue,firebomb,wall,Black,freeze,reinforcements,Green,0,2,decisive,10150,338.3
Blue,firebomb,wall,Black,freeze,speed,Red,0,2,decisive,8458,281.9
Blue,firebomb,wall,Black,freeze,wall,Orange,0,1,decisive,8758,291.9
Blue,firebomb,wall,Blue,nuke,heal,White,0,1,decisive,8262,275.4
Blue,firebomb,wall,Blue,nuke,reinforcements,White,0,2,decisive,10973,365.8
Blue,firebomb,wall,Blue,nuke,speed,Green,0,1,decisive,7866,262.2
Blue,firebomb,wall,Blue,nuke,wall,White,0,0,draw,8539,284.6
Blue,firebomb,wall,Blue,firebomb,heal,Yellow,0,0,draw,8569,285.6
Blue,firebomb,wall,Blue,firebomb,reinforcements,Red,0,0,draw,9799,326.6
Blue,firebomb,wall,Blue,firebomb,speed,Yellow,0,1,decisive,8259,275.3
Blue,firebomb,wall,Blue,firebomb,wall,Purple,0,0,draw,8569,285.6
Blue,firebomb,wall,Blue,snipe,heal,White,0,1,decisive,8373,279.1
Blue,firebomb,wall,Blue,snipe,reinforcements,White,0,1,decisive,10133,337.8
Blue,firebomb,wall,Blue,snipe,speed,Red,0,1,decisive,8774,292.5
Blue,firebomb,wall,Blue,snipe,wall,Blue,0,1,decisive,8262,275.4
Blue,firebomb,wall,Blue,freeze,heal,Green,0,0,draw,8719,290.6
Blue,firebomb,wall,Blue,freeze,reinforcements,Orange,0,2,decisive,8401,280.0
Blue,firebomb,wall,Blue,freeze,speed,Black,0,1,decisive,8436,281.2
Blue,firebomb,wall,Blue,freeze,wall,Purple,0,0,draw,8509,283.6
Blue,firebomb,wall,Green,nuke,heal,Black,0,2,decisive,10300,343.3
Blue,firebomb,wall,Green,nuke,reinforcements,Black,0,2,decisive,9313,310.4
Blue,firebomb,wall,Green,nuke,speed,Purple,0,1,decisive,7780,259.3
Blue,firebomb,wall,Green,nuke,wall,Yellow,0,0,draw,10579,352.6
Blue,firebomb,wall,Green,firebomb,heal,Orange,0,1,decisive,7506,250.2
Blue,firebomb,wall,Green,firebomb,reinforcements,Blue,0,2,decisive,9339,311.3
Blue,firebomb,wall,Green,firebomb,speed,Black,0,1,decisive,9637,321.2
Blue,firebomb,wall,Green,firebomb,wall,Blue,0,2,decisive,11362,378.7
Blue,firebomb,wall,Green,snipe,heal,Purple,0,1,decisive,9070,302.3
Blue,firebomb,wall,Green,snipe,reinforcements,Purple,0,1,decisive,6600,220.0
Blue,firebomb,wall,Green,snipe,speed,White,0,1,decisive,5509,183.6
Blue,firebomb,wall,Green,snipe,wall,Red,0,1,decisive,8894,296.5
Blue,firebomb,wall,Green,freeze,heal,Yellow,0,2,decisive,9407,313.6
Blue,firebomb,wall,Green,freeze,reinforcements,Red,0,2,decisive,8328,277.6
Blue,firebomb,wall,Green,freeze,speed,Black,0,2,decisive,9691,323.0
Blue,firebomb,wall,Green,freeze,wall,Orange,0,2,decisive,9390,313.0
Blue,firebomb,wall,Orange,nuke,heal,Orange,0,1,decisive,8547,284.9
Blue,firebomb,wall,Orange,nuke,reinforcements,Red,0,2,decisive,7245,241.5
Blue,firebomb,wall,Orange,nuke,speed,Blue,0,1,decisive,7751,258.4
Blue,firebomb,wall,Orange,nuke,wall,Blue,0,1,decisive,8675,289.2
Blue,firebomb,wall,Orange,firebomb,heal,White,0,1,decisive,7492,249.7
Blue,firebomb,wall,Orange,firebomb,reinforcements,Orange,0,2,decisive,8956,298.5
Blue,firebomb,wall,Orange,firebomb,speed,Green,0,1,decisive,8942,298.1
Blue,firebomb,wall,Orange,firebomb,wall,Blue,0,1,decisive,8831,294.4
Blue,firebomb,wall,Orange,snipe,heal,Green,0,1,decisive,8765,292.2
Blue,firebomb,wall,Orange,snipe,reinforcements,Yellow,0,2,decisive,7272,242.4
Blue,firebomb,wall,Orange,snipe,speed,Green,0,1,decisive,6615,220.5
Blue,firebomb,wall,Orange,snipe,wall,Green,0,1,decisive,10343,344.8
Blue,firebomb,wall,Orange,freeze,heal,Green,0,1,decisive,9220,307.3
Blue,firebomb,wall,Orange,freeze,reinforcements,Green,0,2,decisive,5756,191.9
Blue,firebomb,wall,Orange,freeze,speed,Green,0,1,decisive,8366,278.9
Blue,firebomb,wall,Orange,freeze,wall,White,0,1,decisive,9319,310.6
Blue,firebomb,wall,Purple,nuke,heal,White,0,1,decisive,10281,342.7
Blue,firebomb,wall,Purple,nuke,reinforcements,Black,0,2,decisive,11711,390.4
Blue,firebomb,wall,Purple,nuke,speed,White,0,1,decisive,8560,285.3
Blue,firebomb,wall,Purple,nuke,wall,Green,0,1,decisive,9312,310.4
Blue,firebomb,wall,Purple,firebomb,heal,Purple,0,2,decisive,9257,308.6
Blue,firebomb,wall,Purple,firebomb,reinforcements,Purple,0,2,decisive,9289,309.6
Blue,firebomb,wall,Purple,firebomb,speed,Purple,0,1,decisive,7974,265.8
Blue,firebomb,wall,Purple,firebomb,wall,Green,0,1,decisive,9228,307.6
Blue,firebomb,wall,Purple,snipe,heal,White,0,1,decisive,9529,317.6
Blue,firebomb,wall,Purple,snipe,reinforcements,Purple,0,2,decisive,9327,310.9
Blue,firebomb,wall,Purple,snipe,speed,Red,0,1,decisive,8054,268.5
Blue,firebomb,wall,Purple,snipe,wall,Purple,0,1,decisive,9095,303.2
Blue,firebomb,wall,Purple,freeze,heal,Black,0,2,decisive,10450,348.3
Blue,firebomb,wall,Purple,freeze,reinforcements,Red,0,2,decisive,8798,293.3
Blue,firebomb,wall,Purple,freeze,speed,Orange,0,1,decisive,6612,220.4
Blue,firebomb,wall,Purple,freeze,wall,Blue,0,1,decisive,8669,289.0
Blue,firebomb,wall,Red,nuke,heal,Red,0,1,decisive,6660,222.0
Blue,firebomb,wall,Red,nuke,reinforcements,Orange,0,2,decisive,13196,439.9
Blue,firebomb,wall,Red,nuke,speed,Red,0,1,decisive,5393,179.8
Blue,firebomb,wall,Red,nuke,wall,Blue,0,1,decisive,8735,291.2
Blue,firebomb,wall,Red,firebomb,heal,White,0,1,decisive,6561,218.7
Blue,firebomb,wall,Red,firebomb,reinforcements,White,0,1,decisive,10641,354.7
Blue,firebomb,wall,Red,firebomb,speed,Black,0,1,decisive,6727,224.2
Blue,firebomb,wall,Red,firebomb,wall,Orange,0,1,decisive,9836,327.9
Blue,firebomb,wall,Red,snipe,heal,Black,0,1,decisive,9285,309.5
Blue,firebomb,wall,Red,snipe,reinforcements,Orange,0,1,decisive,7230,241.0
Blue,firebomb,wall,Red,snipe,speed,Blue,0,1,decisive,5369,179.0
Blue,firebomb,wall,Red,snipe,wall,Orange,0,1,decisive,8751,291.7
Blue,firebomb,wall,Red,freeze,heal,Orange,0,1,decisive,8546,284.9
Blue,firebomb,wall,Red,freeze,reinforcements,Yellow,0,1,decisive,11360,378.7
Blue,firebomb,wall,Red,freeze,speed,Black,0,1,decisive,9748,324.9
Blue,firebomb,wall,Red,freeze,wall,White,0,2,decisive,9267,308.9
Blue,firebomb,wall,White,nuke,heal,Green,0,1,decisive,6615,220.5
Blue,firebomb,wall,White,nuke,reinforcements,Black,0,2,decisive,8500,283.3
Blue,firebomb,wall,White,nuke,speed,Green,0,1,decisive,8602,286.7
Blue,firebomb,wall,White,nuke,wall,Purple,1,2,decisive,8517,283.9
Blue,firebomb,wall,White,firebomb,heal,Green,1,2,decisive,9126,304.2
Blue,firebomb,wall,White,firebomb,reinforcements,Purple,0,2,decisive,8733,291.1
Blue,firebomb,wall,White,firebomb,speed,Green,0,1,decisive,8594,286.5
Blue,firebomb,wall,White,firebomb,wall,Green,0,0,draw,8809,293.6
Blue,firebomb,wall,White,snipe,heal,Red,0,2,decisive,9863,328.8
Blue,firebomb,wall,White,snipe,reinforcements,Blue,0,2,decisive,6658,221.9
Blue,firebomb,wall,White,snipe,speed,Blue,0,1,decisive,6549,218.3
Blue,firebomb,wall,White,snipe,wall,Orange,0,1,decisive,9200,306.7
Blue,firebomb,wall,White,freeze,heal,Green,0,2,decisive,9259,308.6
Blue,firebomb,wall,White,freeze,reinforcements,Orange,0,2,decisive,7132,237.7
Blue,firebomb,wall,White,freeze,speed,Purple,0,1,decisive,8153,271.8
Blue,firebomb,wall,White,freeze,wall,Purple,0,2,decisive,8201,273.4
Blue,firebomb,wall,Yellow,nuke,heal,Black,0,1,decisive,7129,237.6
Blue,firebomb,wall,Yellow,nuke,reinforcements,Yellow,0,2,decisive,9073,302.4
Blue,firebomb,wall,Yellow,nuke,speed,Yellow,0,1,decisive,7774,259.1
Blue,firebomb,wall,Yellow,nuke,wall,Red,0,1,decisive,6524,217.5
Blue,firebomb,wall,Yellow,firebomb,heal,Blue,0,1,decisive,5519,184.0
Blue,firebomb,wall,Yellow,firebomb,reinforcements,White,0,1,decisive,8994,299.8
Blue,firebomb,wall,Yellow,firebomb,speed,White,1,1,decisive,5746,191.5
Blue,firebomb,wall,Yellow,firebomb,wall,Black,0,2,decisive,8712,290.4
Blue,firebomb,wall,Yellow,snipe,heal,Purple,0,1,decisive,6432,214.4
Blue,firebomb,wall,Yellow,snipe,reinforcements,Yellow,0,2,decisive,10977,365.9
Blue,firebomb,wall,Yellow,snipe,speed,Blue,0,1,decisive,6049,201.6
Blue,firebomb,wall,Yellow,snipe,wall,Blue,1,1,decisive,6539,218.0
Blue,firebomb,wall,Yellow,freeze,heal,Yellow,0,1,decisive,8225,274.2
Blue,firebomb,wall,Yellow,freeze,reinforcements,Yellow,0,2,decisive,9687,322.9
Blue,firebomb,wall,Yellow,freeze,speed,Purple,0,1,decisive,7068,235.6
Blue,firebomb,wall,Yellow,freeze,wall,Blue,0,2,decisive,8660,288.7
Blue,snipe,heal,Black,nuke,heal,Purple,0,1,decisive,7486,249.5
Blue,snipe,heal,Black,nuke,reinforcements,Black,0,2,decisive,4820,160.7
Blue,snipe,heal,Black,nuke,speed,Orange,0,2,decisive,10617,353.9
